subset,gridid,expansion_rate_n_mn,expansion_rate_area_mn,expansion_rate_n_se,expansion_rate_area_se,forest_px_sum,dist_px_sum,rate
harvest,403,0.6992836346561456,0.7611520739947399,0.018353818111275642,0.016662891799761617,3926407.75,25170.52283653846,0.00641057282869779
harvest,404,0.6563060457634051,0.7286032653935631,0.020373274843029972,0.014645449038064268,5080471.5,22218.496619591348,0.0043733138980489
harvest,405,0.66167707385643,0.7390805851757075,0.016392588303974873,0.017417606060881028,3909360.5,17683.83368389423,0.0045234594466011
harvest,406,0.7333699230162058,0.818240441672948,0.018066528862058246,0.01644723716487539,4171911,26135.30310997596,0.00626458788549802
harvest,407,0.6546990842410892,0.7368051105565413,0.022950473631927235,0.014516755726213883,3073970.5,13615.34551532452,0.0044292375334521
harvest,408,0.6500561493428815,0.7208274177362161,0.01822702898655865,0.020488521567876103,4266242,18519.919521233973,0.00434103820674822
harvest,409,0.6467112666771319,0.724048197866473,0.0241041326627364,0.02330287286009575,1518910.125,6965.990944886819,0.00458617717416744
harvest,410,0.7028230772174038,0.8029924017981016,0.024019327865315365,0.01159878392053966,2379681.5,20118.260623247195,0.00845418205051692
harvest,411,0.5499377484498198,0.6499804866599598,0.02392866564486372,0.02393123354720578,8131656,33839.95902819511,0.00416150892612711
harvest,412,0.6096839941190867,0.6923404446605201,0.032251082971317624,0.0275968697658455,6371318.5,36637.24815368652,0.00575034008324752
harvest,413,0.5971554998423177,0.6830079810609961,0.02868545567355723,0.024925336969353208,5977602,34899.032151442305,0.0058382997314713
harvest,414,0.695016300103768,0.7715184123778552,0.04675663370216327,0.04443077027557584,3705806.5,35179.65309495192,0.00949311657123811
harvest,415,0.7349247782603108,0.8439794074280064,0.025669247961580714,0.01813026953971185,1570766,17903.374787159457,0.01139786243600858
harvest,416,0.7750624768908371,0.881869937827014,0.013433445075121555,0.011823116773541554,1717445.25,25592.703181340145,0.01490161225304861
harvest,417,0.5880166747189945,0.6971245983022218,0.05329649760746532,0.045010435046459955,7675190,41440.94961939102,0.00539933859870453
harvest,418,0.7058899060241154,0.8124824321809855,0.038623496660091995,0.024601200685885158,4530697.5,39550.0701559996,0.00872935572414613
harvest,419,0.6883905372790144,0.7807163170226715,0.01718273261073044,0.009191771103619862,2444830.75,19569.168914012414,0.00800430414825746
harvest,420,0.6646136637562012,0.7941101222287312,0.017123875380798226,0.015203617106875393,1275000.25,12419.138321314103,0.00974049873426621
harvest,421,0.7209525490836867,0.8430707589653561,0.014667330074399342,0.010727932026885236,1508212.75,22714.66642878606,0.01506065137613115
harvest,422,0.789115738989765,0.8897608757621649,0.0122311700201681,0.009138149465048337,318662.375,6746.872635278946,0.02117247960409178
harvest,438,0.7382170735680115,0.7939935797210163,0.02369289761438229,0.02386898226645195,1044289.75,7764.823949569311,0.0074355071947889
harvest,439,0.674071480224046,0.7490651104417871,0.016373472679517113,0.012448553107893175,2087506.75,11917.718737479969,0.00570906835988912
harvest,440,0.7631569376049172,0.8399798034971951,0.014372559189456987,0.0102390745289522,3630287.25,30942.22303185096,0.00852335391141595
harvest,441,0.6697536445803527,0.7362183990558248,0.017819805935383085,0.016756929685855182,2651442.75,12487.863118489584,0.00470983698157902
harvest,442,0.6744294999757012,0.7563682642647263,0.009402000786861705,0.008864596117536183,2598213.5,16631.245517828527,0.00640103113844513
harvest,443,0.5991180701985067,0.6651119914827334,0.032234211021853476,0.030764162213697748,5068014.5,21566.00604717548,0.00425531656375006
harvest,444,0.6359716032446344,0.7075615251310874,0.021878769140130455,0.020764841292053138,4381916,20533.593599759617,0.00468598521737057
harvest,445,0.6827237168882515,0.7507836017578842,0.0111157786290591,0.012394076174206771,4175359.5,21711.280611478367,0.00519985898495168
harvest,446,0.6584901843751233,0.7332723535542074,0.008234689319395,0.009434044022250855,4123575,22871.06994941907,0.00554641784117399
harvest,447,0.7215023589066631,0.808680552972595,0.014062525029165718,0.008884024612992258,5270316,40492.821739783656,0.00768318668933393
harvest,448,0.701317331259456,0.7838420466337381,0.009003143597887748,0.007367500652215197,6617076.5,48089.408879206734,0.0072674705935781
harvest,449,0.7138615281072116,0.8005533821657738,0.008948624725133665,0.00900033711409418,7513316,53436.00961538462,0.00711217385444517
harvest,450,0.685176607568188,0.7547413759122116,0.01791872121558443,0.015451322628623443,7703890,42803.09958433494,0.0055560372207203
harvest,451,0.6570609155557963,0.7138670509210951,0.024049101760110606,0.01944837636181469,5096753,17524.28748497596,0.00343832386717111
harvest,452,0.6873484191371159,0.7977494039949632,0.010713049023376352,0.008367880250307366,4179019.75,41118.113243689906,0.00983917657811737
harvest,453,0.7125602626942859,0.8376520532893461,0.00978741862189476,0.006037372972633172,2630628.75,32912.73084435096,0.01251135525845331
harvest,454,0.7986238815813759,0.9241550392991955,0.013562731033894429,0.00526750835799451,1026423,22135.85624499199,0.02156601736807533
harvest,455,0.5779207829036925,0.7111546159756267,0.04144144688755123,0.03627664014199629,1219787.25,7442.336935972556,0.00610134016073094
harvest,456,0.5695081892330269,0.6609198333329884,0.05204952958884287,0.04374818956640716,7374563.5,43040.96177634215,0.00583640804996012
harvest,457,0.6711616711176488,0.7760545153918099,0.029997347426464097,0.019959178902466918,7508779.5,54848.9143379407,0.00730463776941921
harvest,458,0.6898630951571844,0.7612633476033922,0.0198721760852581,0.019370173057557838,7081951.5,41399.136067708336,0.00584572431309482
harvest,459,0.6694995341994358,0.7458412773822471,0.013778416769863305,0.010879098077314572,5648401,36798.43176582532,0.00651484053023595
harvest,460,0.7690436842764339,0.8801259980459712,0.024231486097851414,0.024243752219004322,539852.625,14703.28047688802,0.02723573026414018
harvest,461,0.7151549890272807,0.8640992162930271,0.025791961310627262,0.019504857653720592,2045016.625,24133.49708283253,0.01180112512915758
harvest,462,0.642977487688051,0.8109598067988307,0.03777639252325935,0.03829632115279929,538131.0625,9610.569103925656,0.01785916066483461
harvest,476,0.7403930462835986,0.8242290637495286,0.028542571453834664,0.028667183662380098,187916.578125,1802.034912109375,0.00958954728789645
harvest,477,0.6442370891752519,0.7091543217421471,0.03310110869389529,0.03015793442569487,756828.875,3518.52787898137,0.00464904021927198
harvest,478,0.6401156524457331,0.749062928592483,0.01674489750363297,0.013009392437068992,2262106.5,15754.441356169871,0.00696450028156051
harvest,479,0.6662870142671273,0.7655207807283289,0.02184558176571336,0.017838629405477126,3437794.75,25617.31883513622,0.00745167198685617
harvest,480,0.6154479030575819,0.7296094660999741,0.02465489442987809,0.018366105797007596,3152570,13963.253443008814,0.00442916523439886
harvest,481,0.6066317686896093,0.699063819302157,0.011119195767933727,0.009845785151770292,4244460.5,22031.82881360176,0.00519072537336647
harvest,482,0.5631092484612008,0.6531016508162584,0.02115439341592718,0.021384278954909214,4419069.5,19595.31676933093,0.00443426308849203
harvest,483,0.6140056366413625,0.6898288831026846,0.018851748765095436,0.01750202426288353,5086018,22819.86025140224,0.00448678322636731
harvest,484,0.6335729130865551,0.7031659168250813,0.012850384251838532,0.011665347203677227,4630486.5,21039.01153094952,0.00454358554569795
harvest,485,0.6446149075976612,0.7114658291957616,0.01741945467671063,0.016350607863140063,4406491.5,20485.64579577324,0.00464896977465478
harvest,486,0.7086933781025176,0.7877832753852968,0.009287908998774233,0.010713749011046764,5456901.5,35509.85717147436,0.00650732969460312
harvest,487,0.6962372448180958,0.7696826310085455,0.00587377541521711,0.007055388899296991,5949342,35385.785807291664,0.00594784865406824
harvest,488,0.7315505534769415,0.8192425146373764,0.00775632516021452,0.006558587302592233,7150218,61980.37184495192,0.00866831918200982
harvest,489,0.7527903621603391,0.8234849428637554,0.012153935014039201,0.011541643511540191,8655856,81587.2526542468,0.00942567120504855
harvest,490,0.7079593778609646,0.7815612166284608,0.018551361062184975,0.013340064398946222,5810528.5,39126.30709134616,0.00673369162397984
harvest,491,0.6700485142426075,0.7800228597060601,0.0236531082644439,0.020797418098839476,3625477.5,37291.235414162664,0.01028588245663162
harvest,492,0.7504853630447084,0.8694195855718191,0.021244685497300502,0.010790544233046161,1893885.875,31908.09092047276,0.01684794809532689
harvest,493,0.827647312886385,0.9385031946763179,0.022920277996090328,0.011053849088845633,1514763,38335.25979066506,0.02530776087788324
harvest,494,0.6709430227226323,0.7799428253235211,0.03366346052837175,0.02985942170620563,739959.375,8483.905489408053,0.01146536658098027
harvest,495,0.5606846949878693,0.6785571272609114,0.041694249344039404,0.02932745551244868,6693070.5,38384.71827423878,0.00573499386779786
harvest,496,0.6630135191002506,0.7358677996336871,0.03297880732401944,0.03007519258560664,2967689.75,15326.35067983774,0.00516440462815822
harvest,497,0.7078435698673163,0.7984342304888131,0.019530749170260975,0.01602749553973459,5833591.5,45685.802308693914,0.00783150522430202
harvest,498,0.6414314732955659,0.7549341393281231,0.01930986915151815,0.015079323731860488,6795471.5,43887.249198717946,0.00645830818343038
harvest,499,0.7315612933560737,0.8572203155626877,0.021600385776680376,0.030447200159554526,904161.9375,19592.416514861277,0.02166914542878695
harvest,500,0.7252758946337551,0.871786572676641,0.032741728953428015,0.02786916776920083,566698.5,8906.340732672275,0.01571618900115718
harvest,501,0.5844750054850671,0.7721467590670149,0.04067261056013452,0.04357721267445232,227506.6875,3567.3727000309873,0.01568029818917295
harvest,504,0.6487426342334633,0.7299194649843893,0.05002120443239466,0.05249787675106262,2318124.25,9616.646885016024,0.00414846049991324
harvest,505,0.6826101130107215,0.7223955609307297,0.12226084642239851,0.10342574997989425,119094.234375,556.5613681108524,0.00467328557953838
harvest,514,0.6527629629148279,0.6891046651190411,0.024183364375027654,0.027740005149108512,302278.53125,1563.1919719989482,0.00517136286700462
harvest,515,0.7035585719531087,0.7821765148692614,0.01322396270624584,0.015281380768986105,1716899.125,15621.221479366986,0.00909850861469044
harvest,516,0.648062639609448,0.7236739640944644,0.02533225450495251,0.02617977586101209,873198.875,3829.619913736979,0.00438573619753802
harvest,517,0.6841356481251312,0.7971176195179644,0.013483674913416083,0.01235063867894295,2087675,15258.727889623397,0.00730895751954849
harvest,518,0.6450875326880716,0.7426334943488455,0.028717648371144478,0.024116974605592912,2202577.75,14635.522598657852,0.0066447246180789
harvest,519,0.6118810456274385,0.7089518245176323,0.028984523522057114,0.022682492476907887,3283036.25,14337.247771434297,0.00436706959036297
harvest,520,0.5803563483100637,0.670906142472012,0.010458585186340554,0.008807869743771114,3238479,11412.522248096957,0.00352403774985014
harvest,521,0.5372481662753757,0.6283889683926722,0.023950350136499755,0.021090067251267663,4581900,17792.59564052484,0.003883235260596
harvest,522,0.656656412281794,0.7395330421826295,0.0264627929750908,0.024531107387499407,6247097.5,42726.081380208336,0.00683934921460859
harvest,523,0.6281769355335812,0.7023379712345149,0.015537321281766598,0.01312477966165869,5466716,27067.2464443109,0.00495128088679033
harvest,524,0.6234129002950297,0.6996036675604013,0.013175024545605556,0.01103488401148718,4233728.5,21745.34447616186,0.00513621609797649
harvest,525,0.6729419528972174,0.7474250520176627,0.015951560797522562,0.013462667854242475,3373819.75,22477.25294220753,0.00666225661350388
harvest,526,0.6508819532813273,0.7174901933943645,0.017036545479957307,0.015230669927191383,3127541.5,18823.63072165465,0.00601866696945656
harvest,527,0.6888684448703588,0.7603551969680112,0.013593849209198997,0.011334473788648717,4140292,28608.71068709936,0.00690982923115069
harvest,528,0.7074992974717337,0.7840281469533043,0.010262874428890642,0.00918010051920534,6240473.5,43111.24551782852,0.00690832923460511
harvest,529,0.7051738704556161,0.8004780758205817,0.011229883123402298,0.007934084406936263,4183749,31261.016451322117,0.00747201049855574
harvest,530,0.6792159184650058,0.8075603798013615,0.009946276051740977,0.01050362578958581,1823559.25,15736.806477864584,0.00862972040961355
harvest,531,0.6249552921265163,0.7150552933735104,0.01754452599792659,0.012448305310570486,3968687.25,26655.69666466346,0.00671650220476896
harvest,532,0.6392496278387819,0.7576976981261507,0.02437822982021846,0.015050835512544814,3318086.25,29407.74888571715,0.00886286451586879
harvest,533,0.7410719697379696,0.8673926948022396,0.019233237404359015,0.013228564025392712,1532894.75,28660.904935396633,0.01869724254414508
harvest,534,0.628655083533259,0.747154307403657,0.030725970810298077,0.018648770611917335,2715089.25,14760.617932441906,0.00543651297372338
harvest,535,0.6709785942960352,0.7589438794028415,0.03652306186385839,0.0289678213677576,6028558,45878.53956330128,0.00761020123938449
harvest,536,0.6929285568493754,0.8109528568949547,0.02137292426687803,0.016130082541300043,8946211,81537.57907652244,0.00911420254636543
harvest,537,0.5980856860034414,0.7224182495765694,0.025487916650045492,0.0189823552882154,3455508.75,14922.28185096154,0.00431840372302965
harvest,538,0.592229724678516,0.7168177785229959,0.03248342168875415,0.03988002002270135,2049518.75,14227.995445838342,0.00694211528722942
harvest,539,0.5056992768463834,0.5989304116496953,0.0733456417052184,0.09640964367651222,496168.125,3227.265688382662,0.00650437931373092
harvest,540,0.49826086956521737,0.7101901550212487,0.05724928904718658,0.04188497487733678,43938.1328125,261.63847360855493,0.00595470168759927
harvest,541,0.5627353942683203,0.7260568610845035,0.060826961426530025,0.052671020467203705,58148.5390625,360.30985162197015,0.00619636980448807
harvest,542,0.6558441558441559,0.8050668325857188,0.10650670385968475,0.0692175221582864,8765.1923828125,43.1025641025641,0.00491746926023929
harvest,543,0.47058823529411764,0.5451813734832602,0.10061963606758596,0.1673892587180616,77763.296875,281.84866489508215,0.00362444335851832
harvest,544,0.6298023978592927,0.7278771897323414,0.07210766659457353,0.08405480141336504,419828.28125,1128.4302462064302,0.00268783761505211
harvest,545,0.8109243697478992,0.8598310996879016,0.046218487394957986,0.013677253534055465,10038.01953125,81.35897435897436,0.00810508229294539
harvest,552,0.7470651897122486,0.7862279160905835,0.038483504688373596,0.051329343118667346,9395.3330078125,45.91347342271071,0.00488683832542521
harvest,553,0.7252880302337562,0.7973450430448107,0.014214631506790419,0.01722896398188166,1899866.5,12882.217936197916,0.00678059112900717
harvest,554,0.7018853523896836,0.7447248293475762,0.014354958365848207,0.009774687898488205,1398033.5,6826.916328625802,0.00488322799748775
harvest,555,0.7528936165503795,0.7907859229307521,0.011506708896603771,0.019823035380394812,980926.75,3777.979777018229,0.00385143924051233
harvest,556,0.5942064187117299,0.663885318461227,0.02079096205935262,0.024788269060306362,1613764.625,8789.302665514824,0.00544645887594346
harvest,557,0.5578228790493249,0.6491129957527895,0.02945118539553822,0.019701212883548355,2588033.25,10483.356025891426,0.00405070376352059
harvest,558,0.5297022656073765,0.6267154668312103,0.027987574196734758,0.023093907147047184,2618884,8758.048378186348,0.00334419102876887
harvest,559,0.5828945222814641,0.6966001984216618,0.01639167984365182,0.014256600476122108,1840984.125,9894.916097005207,0.00537479707871202
harvest,560,0.5470274270674609,0.6397831038986745,0.023106348602619897,0.02561736474671222,3872705.75,18197.59754356971,0.00469893627822607
harvest,561,0.6046745593612028,0.6830741307036864,0.0262900836655348,0.026104587407803245,3765346.75,18809.4700771234,0.00499541511737887
harvest,562,0.6060102630424491,0.6855935794148484,0.020510154483678118,0.0220383940710486,5103162,30457.273462540063,0.0059683140497088
harvest,563,0.5836205382236627,0.6441830156788941,0.01993904580821939,0.019259943510225717,4043810.75,18776.09785657051,0.00464316928198742
harvest,564,0.5959935718098164,0.6653318023994751,0.018574748056574115,0.02028902459883163,4047155.5,21206.516689202723,0.00523985715132584
harvest,565,0.6443707682587583,0.7126548445963445,0.009848066866912144,0.010327771948102943,4584589,22901.89439352965,0.00499540839833835
harvest,566,0.7089477833012464,0.7930045271686463,0.014834488320365498,0.015100301883505073,5922597,55425.23096955128,0.00935826478984663
harvest,567,0.6968911786385634,0.7774538972105884,0.019143842249270765,0.02175867989871204,4612398,50107.9944160657,0.01086376206391246
harvest,568,0.686177271856523,0.7976554155077469,0.026588897545848627,0.027980184962068267,3055587,33667.42482972756,0.01101831655578046
harvest,569,0.6822962961455808,0.7811685962354392,0.010489219988460306,0.00588370846655848,4921439.5,30171.836939102563,0.00613069345647804
harvest,570,0.6739554598761424,0.7893702663397297,0.008431386986727806,0.006566359416461278,7668058,45960.32004957933,0.00599373662139479
harvest,571,0.6280258392821186,0.7730644127270697,0.00838141208376297,0.008430302939376431,6800735,50448.55505058093,0.00741810334479742
harvest,572,0.5475476299202349,0.6597817772665118,0.013588226757411307,0.013340638264929304,3760304.5,18000.62054286859,0.0047870114090145
harvest,573,0.6449688201587662,0.747737803191417,0.017309954843438457,0.013853046475049799,6509197,31015.81537960737,0.00476492190658961
harvest,574,0.66983834595554,0.7875786341281467,0.010098571672034838,0.0023581473361414342,8380316.5,51863.077824519234,0.00618867769785535
harvest,575,0.6668429338211234,0.7857167516417423,0.015221548143857639,0.010451542314922738,4608721.5,29675.35621995192,0.00643895627452253
harvest,576,0.5862762903023072,0.6659388534408777,0.032441526688407475,0.043727331653785985,964584,5068.077738444011,0.00525415903482124
harvest,577,0.5666275126712766,0.6412703081870381,0.04251717494018319,0.04802442894849059,1157271.5,6830.929935553135,0.00590261657316639
harvest,578,0.4518802399345199,0.5920238801268944,0.04758400570184225,0.042804818961497196,592228.4375,1847.8938363882212,0.00312023827188849
harvest,579,0.43535560723060723,0.5850148824485951,0.027900692850343526,0.037573290680544304,79879.5703125,233.80790818043243,0.00292700508109574
harvest,580,0.5692263827069988,0.7177302505190059,0.0542698706511434,0.043564128789586834,99503.453125,458.5961360442333,0.00460884644343073
harvest,581,0.5049537968736758,0.6159785846288195,0.05850564391861106,0.06159497837416979,254436.75,1441.4314426519932,0.00566518571964149
harvest,582,0.6666666666666667,0.7172421425409472,0.16666666666666669,0.2727976980965028,20245,437.6410256410256,0.0216172400909373
harvest,594,0.8067078774593559,0.860849724896543,0.020799437205133494,0.013423041103385802,507630.59375,4100.7723545172275,0.00807826085544559
harvest,595,0.5584232614483713,0.6001946034275565,0.03126836504479992,0.03482902427581998,296526.6875,917.8116271190154,0.0030952075000636
harvest,596,0.5428885011517824,0.6585166902981151,0.014879313057394658,0.009682428666414146,1483673.25,5506.531782101362,0.00371141811857925
harvest,597,0.5222013675997206,0.6128258403764583,0.021014567591765853,0.019186899853387274,1260619,4247.7488669371,0.00336957388944407
harvest,598,0.5547679218141583,0.6514025725728086,0.027014882544923628,0.022756632875047735,2345968.5,12307.189603365385,0.00524610181396953
harvest,599,0.709373626524641,0.8150641568250773,0.019869564459466187,0.018009267040227307,5736272,61111.56564252805,0.01065353345213198
harvest,600,0.6616585411148757,0.7536153749691733,0.03379161054105056,0.02950213225057714,5498013,41083.11757562099,0.00747235729992289
harvest,601,0.6201563064588977,0.7055887552968461,0.023781819258918476,0.023748950502314226,4261070.5,28778.264329176684,0.0067537639494997
harvest,602,0.5972759259364411,0.6804591127316608,0.02712439842675144,0.02696092100334054,5074306.5,25897.490509815707,0.00510365121023251
harvest,603,0.6167288043527327,0.6807566587124485,0.03789146081863272,0.03781886939644273,4880166.5,33460.78183218149,0.00685648365320762
harvest,604,0.6836851933558242,0.7647805600446739,0.02269295170129838,0.021890637650095426,5881579,47564.30931991186,0.00808699659052643
harvest,605,0.7087343063918939,0.7871236039045428,0.015564173888467744,0.014134772839443834,4276851.5,43388.02123397436,0.01014485100405622
harvest,606,0.7053218030477676,0.7826118885320639,0.018679825651467686,0.018367879701034196,3049898,32696.72112880609,0.0107205949604892
harvest,607,0.6568461254120453,0.757205265282631,0.0176234012233721,0.019614567857615523,4798365,39937.96108774038,0.00832324366481924
harvest,608,0.6930061729689518,0.8188427231796309,0.013075589519343218,0.01438571468702775,4197961.5,41047.690630008015,0.00977800549862308
harvest,609,0.698924628629929,0.7956331383474212,0.012711701099512782,0.009669050687400716,5904627.5,43676.56233097957,0.00739700554031216
harvest,610,0.6828935033507364,0.7877700075682794,0.018622622268221672,0.009305420318918942,5799692.5,26487.92670773237,0.00456712605155055
harvest,611,0.5197361274265245,0.5929801563643821,0.022306121441819753,0.01827591449469351,6786842,18555.422627522395,0.00273402896774706
harvest,612,0.564655908578277,0.6718479061781413,0.008081526709262123,0.009188316882528627,5582851.5,28295.247783954328,0.00506824295504803
harvest,613,0.5524151905613576,0.6471256795455029,0.00962383162075843,0.013503004068019738,3126499,14606.07552709335,0.0046717032460568
harvest,614,0.5856376494820815,0.6835536834353805,0.027428966160933377,0.026417646838241892,1415992.125,4218.54876552484,0.002979217674339
harvest,615,0.5760427180411045,0.6690024090370679,0.010126847116841219,0.012613329656922297,1689788.25,6934.4376565004,0.004103731728813
harvest,616,0.5866788912559808,0.6773611016036863,0.023998032366785046,0.019086582062712486,1655760.125,5668.4589280348555,0.00342347834233226
harvest,617,0.6212019475721573,0.7144313848559648,0.029295546706248694,0.03134803268723941,1046657.5,4108.744151580028,0.00392558611731156
harvest,618,0.5657628664772453,0.6461558149764227,0.03617187129082947,0.051394701915128495,157109.328125,581.8106321677184,0.00370322143892573
harvest,619,0.5293923003984202,0.5613099050787148,0.018593851196102736,0.0637648595610025,91989.3046875,365.5513133513622,0.00397384581384965
harvest,620,0.5423707944716348,0.6314215113836887,0.07859086396976968,0.09528353083537254,97891.4140625,371.13737722543567,0.00379131694827166
harvest,621,0.6119983719983719,0.7708444647708137,0.11804042409357951,0.08475424251813182,61881.90234375,464.811281644381,0.00751126361730743
harvest,622,0.5976536168006222,0.6140158464375993,0.07218891990630927,0.0857156314350988,52455.75390625,230.07462721604568,0.00438607035611841
harvest,630,0.7074505225819141,0.7922311081639225,0.052027265485451335,0.04507827674215207,53870.1484375,123.44588587834284,0.00229154530772389
harvest,631,0.6523727608516066,0.7114768130091772,0.024589054887145426,0.025705855916592298,385869.9375,1173.3711946927583,0.00304084635951397
harvest,632,0.6040514932702694,0.6960401373582563,0.014422570027613263,0.020699310717987664,220311.296875,1075.8221662472456,0.0048831911096127
harvest,633,0.7169186409662376,0.8061359159452754,0.018151241880874126,0.015343473103404172,367315.71875,2000.9776572203025,0.00544756882180202
harvest,634,0.5613271851392828,0.6153295324168729,0.05957473684871588,0.05855881608874795,327262.71875,1213.4831284743088,0.00370797851068793
harvest,635,0.6323985891592684,0.7212389239239251,0.02246457185791592,0.018455835293055754,433051.15625,2327.913805839343,0.00537560926057299
harvest,636,0.5313079544574109,0.5894252180909284,0.02724590975238567,0.026862083830009,605399.1875,1964.2759321163865,0.00324459624768886
harvest,637,0.7030907227929951,0.7794061570209454,0.0117250061686903,0.013291910309520465,1253257.375,6614.648900741186,0.00527796527089352
harvest,638,0.7496090935884129,0.8382306706801368,0.017732754597349215,0.015189628177657847,2576256,23779.12980769231,0.0092301113739055
harvest,639,0.6761256850718217,0.777286863199232,0.023256846955584474,0.020766946927753216,3168845.25,23826.364401792867,0.00751894223985625
harvest,640,0.7350826708714985,0.8299033881873855,0.01507497770061274,0.015166925301787435,6639732.5,93340.55165765224,0.01405787833435341
harvest,641,0.6523448786307906,0.737140855677406,0.01969814425877244,0.02110241554416828,4701944,34101.876236353164,0.00725271850033798
harvest,642,0.616082905906058,0.6962472222191354,0.02295746941851767,0.021584127876742767,3629362.5,26236.88331330128,0.00722906111288174
harvest,643,0.5769993221499784,0.6525822313695895,0.01861862442408179,0.018712383928415635,2245979.5,13986.91480118189,0.00622753449048929
harvest,644,0.6177884798748333,0.7095605652751522,0.022723649100130784,0.021187346504661236,4028582.5,31877.91324869792,0.00791293544285066
harvest,645,0.6804944656023979,0.779838719486405,0.01002560957192456,0.011131832495087904,5062343.5,46307.75863882212,0.00914749436477831
harvest,646,0.6283042875608171,0.7380360289106007,0.01146297091908996,0.012089633661921175,2802024.5,20217.65196814904,0.00721537301624202
harvest,647,0.7274650087533213,0.85427409045331415,0.01234803825419397,0.006662552264929665,3818389.5,42113.49676357171,0.01102912543719589
harvest,648,0.6726323564288974,0.8107994944850144,0.00508399161081004,0.004154704570299648,4288299,39135.12755408654,0.00912602585642618
harvest,649,0.6308710899334107,0.7939694708531794,0.012251650558486217,0.009953724167575114,2686034.5,19991.74894831731,0.00744284890916974
harvest,650,0.6832240762195838,0.8283907841633195,0.012192083492918794,0.00574114734727382,4332305,35014.38043995393,0.00808215959863258
harvest,651,0.6117057941780921,0.7448819821258738,0.010123066310385726,0.010800032817657627,3701559.75,22303.51960637019,0.00602543822408113
harvest,652,0.6054592902841502,0.7162785562231889,0.007931801881774897,0.006713271023106159,2597721.5,16091.17247596154,0.00619434087755809
harvest,653,0.6810348199595971,0.8049336595017406,0.01083249503735715,0.009797339580116927,1471547,8457.316456330129,0.00574722822738935
harvest,654,0.5914941319880626,0.6895816747132273,0.01248423401162824,0.018546033449532574,1344055.375,5285.485526842948,0.00393249089669608
harvest,655,0.6079951728812356,0.7082386411661069,0.016277816045190203,0.015721366230815083,1072765.75,3398.053429236779,0.0031675633093588
harvest,656,0.6117636871595832,0.7132078591789704,0.02567148278948351,0.02290324430987638,1156065.375,4143.424147385817,0.00358407425478495
harvest,657,0.641681257011709,0.7651074981009944,0.024506159641208093,0.026584409251944902,1482215.125,6177.0133713942305,0.00416742028009883
harvest,658,0.5724611824090696,0.6874498825024622,0.015393132754547779,0.02557961318696803,756450.375,2679.7374400603467,0.00354251584588129
harvest,659,0.6108594437205647,0.6973079756064188,0.055452889999901854,0.04281186858707141,430798.28125,1646.9356384277344,0.00382298562948998
harvest,660,0.5197309422644668,0.6295959057014238,0.08318238153503461,0.09541374659645538,175367.625,535.9386553642078,0.00305608663722399
harvest,661,0.3386760701282012,0.41263415227416084,0.05516643569241179,0.08681606453477299,218458.40625,543.1898504403921,0.00248646806394245
harvest,662,0.42713709677419354,0.4937471036785039,0.06643854547472199,0.07199237656610423,109636.234375,214.90459774702023,0.00196016033359883
harvest,670,0.7191075796104196,0.8110044605751393,0.022874347207984976,0.017681255587529515,240481.125,1398.6090463491587,0.00581587867384252
harvest,671,0.6772103279532337,0.7584838372960256,0.009713369950116797,0.018272257445027803,944619.9375,4426.529982346755,0.00468604335629614
harvest,672,0.5985005912974826,0.682354255220204,0.017605748258280013,0.030439379910880398,969687.6875,2865.6849451309595,0.00295526588825637
harvest,673,0.6111889893114594,0.6838465683745998,0.050410597690398955,0.04640173450063553,1755729.125,6780.346072465945,0.00386184063129097
harvest,674,0.5675182718633731,0.6379991995452239,0.02013523082422326,0.024181555687700574,584015.4375,1963.8330993652344,0.00336263902161872
harvest,675,0.34444444444444444,0.30945767195767193,0.08678055195451838,0.07882757248068444,976.5159912109376,2.5384615384615383,0.00259950841697297
harvest,676,0.7509902416768157,0.844706133932592,0.016386584441798187,0.014940448930657447,327565.84375,3362.4720552884614,0.01026502646550266
harvest,677,0.7722195016705428,0.863333749292681,0.01417918687720889,0.014968405456604364,2040782.75,23162.83393429487,0.01134997536327415
harvest,678,0.7302615238761497,0.8302877434155437,0.021763301633960334,0.026140059027567795,2474501.25,20352.40254407051,0.00822485037906952
harvest,679,0.6688053688824147,0.7604701337488982,0.025570120425229728,0.028986756556324204,2023070.375,14076.713241185897,0.00695809370506248
harvest,680,0.618561168090308,0.7208873116148308,0.02801797264933587,0.029657122651149493,3618946.5,25023.277750651043,0.00691451994403648
harvest,681,0.6001665148693294,0.7155406169638528,0.028377629180780982,0.036719168907569814,3283057.5,35012.00485777244,0.01066445070114441
harvest,682,0.5760106068012997,0.6807437670694687,0.017634942218408754,0.01610733911918928,3399753,27824.79936648638,0.008184359089171
harvest,683,0.6430782337710945,0.7805481197975787,0.013624717793109302,0.010336964497026785,5159649.5,51407.37869340945,0.00996334706328588
harvest,684,0.7450596263180386,0.8670733034485079,0.009890369538040466,0.005437657568854035,6417471,84358.26622596153,0.01314509504226221
harvest,685,0.6948727541168528,0.8313921680130819,0.011103847830329793,0.006216369684855699,3163240,36698.12111879006,0.01160143432644695
harvest,686,0.7078619162279847,0.8460864509513435,0.012082566236786565,0.006908577792729655,3046596.25,33639.53988882212,0.01104167967410257
harvest,687,0.6426552081460836,0.7948321151029127,0.011246945691126184,0.009173518772153163,3381579,30037.804837740383,0.00888277483321856
