year,expansion,n,area_ha_t0,area_ha_t1,gridid
2001,0,18,0,62.279999999999994,421
2001,1,101,2232.3599999999997,1175.94,421
2002,0,11,0,27.09,421
2002,1,37,1729.89,444.42,421
2003,0,7,0,16.56,421
2003,1,22,993.6,244.98,421
2004,0,4,0,21.6,421
2004,1,14,647.73,257.4,421
2005,0,5,0,6.3,421
2005,1,8,1393.83,88.83,421
2006,0,6,0,12.42,421
2006,1,32,1656.09,560.16,421
2007,0,52,0,139.86,421
2007,1,281,10715.49,4012.74,421
2008,0,1,0,9.63,421
2008,1,6,1058.6699999999998,102.15,421
2009,0,5,0,30.869999999999997,421
2009,1,42,1726.11,581.13,421
2010,0,2,0,17.009999999999998,421
2010,1,1,9.45,8.91,421
2011,0,2,0,6.66,421
2011,1,13,2777.4,158.04,421
2012,0,10,0,15.3,421
2012,1,53,4583.97,1195.29,421
2013,1,9,1092.06,201.06,421
2014,0,5,0,25.74,421
2014,1,8,242.18999999999997,76.32,421
2015,1,4,165.23999999999998,43.65,421
2016,0,2,0,3.15,421
2016,1,8,144.18,80.28,421
2017,1,2,27.36,7.83,421
2018,0,3,0,3.24,421
2018,1,6,255.96,96.03,421
2019,0,2,0,8.91,421
2019,1,20,409.32,299.61,421
2020,0,35,0,51.12,421
2020,1,135,2466,2313.09,421
2021,0,4,0,2.88,421
2021,1,7,222.57,127.71,421
2022,0,31,0,81,421
2022,1,150,1805.31,763.92,421
2023,0,4,0,13.86,421
2023,1,28,981.54,357.93,421
1986,0,31,0,190.71,422
1986,1,12,54.09,164.88,422
1987,0,11,0,44.28,422
1987,1,6,44.73,79.83,422
1988,0,9,0,37.08,422
1988,1,9,126.45,116.28,422
1989,0,13,0,99.18,422
1989,1,25,445.14,304.91999999999996,422
1990,0,12,0,29.52,422
1990,1,25,304.74,258.21,422
1991,1,1,12.24,9.9,422
1992,0,9,0,39.33,422
1992,1,36,787.3199999999999,666.72,422
1993,1,7,199.35,57.87,422
1994,0,1,0,6.21,422
1994,1,8,241.29,85.32,422
1995,0,2,0,5.22,422
1995,1,4,57.239999999999995,70.11,422
1996,1,9,399.06,83.78999999999999,422
1997,0,2,0,6.66,422
1997,1,7,343.53,43.47,422
1998,0,9,0,6.84,422
1998,1,26,296.90999999999997,205.56,422
1999,1,5,169.29,48.6,422
2000,0,6,0,16.29,422
2000,1,19,1040.94,322.2,422
2001,0,7,0,12.6,422
2001,1,58,1837.62,1446.57,422
2002,1,1,23.31,4.5,422
2003,0,3,0,17.64,422
2003,1,4,314.73,32.76,422
2004,0,2,0,1.08,422
2004,1,4,88.56,132.93,422
2005,0,4,0,5.76,422
2005,1,2,139.95,4.05,422
2006,0,1,0,0.36,422
2006,1,3,77.31,19.17,422
2007,0,3,0,3.15,422
2007,1,104,4448.34,1446.03,422
2009,1,2,46.89,24.569999999999997,422
2011,1,1,470.43,4.2299999999999995,422
2012,0,1,0,0.54,422
2012,1,12,892.53,150.29999999999998,422
2013,1,1,46.62,8.19,422
2014,1,1,24.75,6.029999999999999,422
2015,1,1,3.87,4.5,422
2016,1,3,45.54,15.3,422
2018,0,1,0,0.36,422
2018,1,2,131.49,54,422
2019,1,21,540.27,473.67,422
2020,0,2,0,1.35,422
2020,1,23,269.09999999999997,318.33,422
2022,1,6,87.03,34.83,422
2023,0,6,0,8.91,422
2023,1,19,206.91,178.38,422
1986,0,29,0,209.88,43
1986,1,3,30.69,74.34,43
1987,0,19,0,119.34,43
1987,1,3,6.12,44.91,43
1988,0,7,0,45.18,43
1988,1,5,22.41,55.08,43
1989,0,4,0,4.23,43
1989,1,3,14.489999999999998,99.27,43
1990,0,5,0,46.8,43
1990,1,6,119.16,160.92,43
1991,0,19,0,250.92,43
1991,1,8,56.97,417.87,43
1992,0,215,0,1174.68,43
1992,1,21,59.85,878.04,43
1993,0,9,0,15.48,43
1993,1,6,94.86,61.56,43
1994,0,213,0,756.36,43
1994,1,120,1151.01,4442.58,43
1995,0,107,0,251.82,43
1995,1,72,1050.12,1689.48,43
1996,0,5,0,12.69,43
1996,1,16,396.9,330.75,43
1997,0,14,0,83.34,43
1997,1,19,2990.7,583.29,43
1998,0,1,0,17.28,43
1998,1,4,151.82999999999998,48.6,43
1999,0,23,0,44.37,43
1999,1,28,2676.7799999999997,428.31,43
2000,1,3,212.4,85.41,43
2001,0,4,0,8.82,43
2001,1,2,85.05,31.32,43
2002,0,1,0,0.54,43
2002,1,3,109.89,74.07,43
2004,1,5,75.14999999999999,76.95,43
2005,0,6,0,2.88,43
2005,1,57,4061.07,1239.21,43
2006,0,4,0,6.209999999999999,43
2006,1,2,23.22,19.799999999999997,43
2007,1,2,11.07,21.51,43
2009,0,2,0,2.7,43
2009,1,3,195.93,25.47,43
2010,1,1,192.6,27.99,43
2011,1,1,212.94,45,43
2012,0,14,0,19.53,43
2012,1,107,6878.88,3116.0699999999997,43
2013,0,77,0,178.82999999999998,43
2013,1,43,530.64,1080.09,43
2014,0,1,0,0.63,43
2014,1,2,38.52,35.730000000000004,43
2015,1,7,645.8399999999999,83.16,43
2016,1,10,245.97,95.4,43
2017,1,1,25.74,47.43,43
2018,0,1,0,0.36,43
2018,1,3,22.139999999999997,35.28,43
2019,1,5,484.65,86.94,43
2020,1,5,177.48,142.74,43
2021,0,3,0,18,43
2021,1,2,8.82,118.17,43
2022,0,116,0,211.95,43
2022,1,106,4555.08,7586.82,43
2023,1,4,119.61,54.18,43
1986,0,71,0,128.43,438
1986,1,11,9.99,23.94,438
1987,0,4,0,11.97,438
1987,1,1,3.69,8.19,438
1988,0,2,0,5.94,438
1988,1,4,19.44,23.22,438
1989,0,7,0,29.25,438
1989,1,12,95.04,43.379999999999995,438
1990,0,7,0,14.22,438
1990,1,5,21.51,22.68,438
1991,1,2,24.209999999999997,17.55,438
1992,0,2,0,1.98,438
1992,1,5,112.95,37.71,438
1993,0,30,0,37.35,438
1993,1,31,191.43,151.01999999999998,438
1995,0,14,0,33.57,438
1995,1,15,51.93,59.04,438
1996,0,8,0,16.11,438
1996,1,5,33.93,22.77,438
1997,0,2,0,7.199999999999999,438
1997,1,2,4.77,8.01,438
1998,0,3,0,14.489999999999998,438
1998,1,4,136.79999999999998,38.34,438
1999,1,6,40.67999999999999,34.199999999999996,438
2000,0,346,0,611.46,438
2000,1,134,569.16,632.52,438
2001,0,38,0,49.41,438
2001,1,41,503.99999999999994,148.32,438
2002,0,3,0,10.98,438
2002,1,10,43.83,44.64,438
2003,0,4,0,5.67,438
2003,1,14,75.33,54.09,438
2004,0,7,0,11.88,438
2004,1,18,244.08,147.6,438
2005,0,6,0,16.83,438
2005,1,16,298.44,121.77,438
2006,0,47,0,66.96,438
2006,1,32,447.84,93.33,438
2007,0,4,0,17.91,438
2007,1,4,22.95,22.77,438
2008,0,14,0,30.24,438
2008,1,15,111.33,88.2,438
2009,0,19,0,27,438
2009,1,23,159.39,81.9,438
2010,1,2,170.28,17.91,438
2011,1,4,128.07,17.01,438
2012,0,2,0,18.99,438
2012,1,3,63,34.379999999999995,438
2013,0,2,0,3.24,438
2013,1,10,217.26,30.42,438
2014,0,1,0,3.78,438
2015,0,2,0,1.89,438
2015,1,11,96.3,61.29,438
2016,0,1,0,4.2299999999999995,438
2016,1,3,27.27,20.07,438
2017,1,2,5.04,8.55,438
2018,0,1,0,6.4799999999999995,438
2018,1,9,107.19,40.23,438
2019,1,7,70.02,69.83999999999999,438
2020,0,4,0,15.39,438
2020,1,10,56.60999999999999,51.38999999999999,438
2021,1,1,1.53,0.8999999999999999,438
2022,0,6,0,3.87,438
2022,1,11,39.15,31.14,438
2023,0,1,0,0.45,438
2023,1,7,113.22,48.51,438
1986,0,117,0,499.23,439
1986,1,13,45.54,76.59,439
1987,0,35,0,126.99,439
1987,1,13,29.429999999999996,155.7,439
1988,0,76,0,255.15,439
1988,1,19,83.34,110.7,439
1989,0,18,0,93.87,439
1989,1,23,201.77999999999997,133.29,439
1990,0,87,0,118.17,439
1990,1,44,292.14,234,439
1991,0,50,0,121.5,439
1991,1,43,231.21,244.89,439
1992,0,100,0,258.3,439
1992,1,76,401.76,281.96999999999997,439
1993,0,70,0,165.32999999999998,439
1993,1,57,340.10999999999996,307.08,439
1994,0,10,0,45.72,439
1994,1,12,84.06,113.76,439
1995,0,52,0,127.08,439
1995,1,65,453.15,348.75,439
1996,0,19,0,69.48,439
1996,1,28,165.87,189.72,439
1997,0,22,0,74.42999999999999,439
1997,1,17,135.81,128.7,439
1998,0,34,0,120.24,439
1998,1,49,291.51,252.36,439
1999,0,14,0,60.93,439
1999,1,18,139.95,89.55,439
2000,0,2053,0,2525.49,439
2000,1,813,3099.42,2795.13,439
2001,0,34,0,75.96,439
2001,1,51,759.51,286.29,439
2002,0,32,0,111.33,439
2002,1,45,433.89,313.11,439
2003,0,26,0,61.379999999999995,439
2003,1,52,468,316.8,439
2004,0,14,0,26.73,439
2004,1,68,1469.16,542.0699999999999,439
2005,0,24,0,96.84,439
2005,1,60,1099.44,441.81,439
2006,0,33,0,98.64,439
2006,1,72,1580.58,511.47,439
2007,0,22,0,42.12,439
2007,1,24,174.95999999999998,164.97,439
2008,0,18,0,55.08,439
2008,1,41,918.54,243.81,439
2009,0,135,0,171.99,439
2009,1,111,1077.66,379.17,439
2010,0,14,0,44.28,439
2010,1,29,568.89,157.76999999999998,439
2011,0,28,0,60.029999999999994,439
2011,1,70,892.3499999999999,452.61,439
2012,0,6,0,34.38,439
2012,1,24,620.1899999999999,217.44,439
2013,0,2,0,4.859999999999999,439
2013,1,21,638.73,165.15,439
2014,0,6,0,22.32,439
2014,1,23,656.55,148.86,439
2015,0,6,0,9.99,439
2015,1,31,1018.08,195.75,439
2016,0,5,0,12.51,439
2016,1,29,680.04,203.58,439
2017,0,4,0,13.41,439
2017,1,18,376.11,113.22,439
2018,0,16,0,45.9,439
2018,1,37,761.5799999999999,235.8,439
2019,0,6,0,22.41,439
2019,1,22,526.5,144.36,439
2020,0,9,0,47.34,439
2020,1,47,762.2099999999999,305.09999999999997,439
2021,0,2,0,9.18,439
2021,1,23,378.18,189.27,439
2022,0,13,0,44.28,439
2022,1,59,648.81,289.8,439
2023,0,21,0,33.48,439
2023,1,30,737.4599999999999,138.87,439
1986,0,3,0,22.049999999999997,44
1987,1,1,0.36,18.36,44
1988,1,2,4.86,35.37,44
1989,0,2,0,20.61,44
1990,0,3,0,14.76,44
1990,1,1,0.45,12.96,44
1991,0,47,0,413.73,44
1991,1,1,0.45,32.22,44
1992,0,7,0,82.08,44
1992,1,2,2.34,12.6,44
1993,0,1,0,0.54,44
1993,1,1,1.62,38.879999999999995,44
1994,0,128,0,740.3399999999999,44
1994,1,12,24.84,260.82,44
1995,0,12,0,119.34,44
1995,1,3,3.24,48.78,44
1996,0,1,0,1.17,44
1996,1,1,0.72,49.59,44
1997,0,2,0,10.26,44
1997,1,1,69.12,13.23,44
2000,0,8,0,109.26,44
2000,1,1,0.36,10.35,44
2001,0,8,0,110.79,44
2001,1,4,25.11,180,44
2002,0,1,0,5.67,44
2002,1,1,1.62,4.14,44
2003,0,9,0,65.34,44
2003,1,5,43.92,41.22,44
2004,0,2,0,2.52,44
2004,1,2,2.52,56.16,44
2005,0,3,0,4.14,44
2005,1,6,314.09999999999997,129.6,44
2006,0,10,0,30.24,44
2006,1,2,25.47,28.26,44
2007,1,1,50.309999999999995,13.5,44
2008,1,1,33.39,48.059999999999995,44
2009,0,6,0,19.8,44
2009,1,1,4.14,8.19,44
2012,0,3,0,5.49,44
2012,1,2,67.59,78.75,44
2014,0,1,0,0.63,44
2014,1,2,2.7,28.53,44
2015,0,5,0,4.14,44
2015,1,2,109.98,70.55999999999999,44
2016,1,1,5.85,11.52,44
2017,1,1,18.81,13.14,44
2020,0,2,0,0.72,44
2020,1,1,5.9399999999999995,41.4,44
2021,0,1,0,11.34,44
2021,1,1,9.9,11.52,44
2022,1,1,28.709999999999997,35.1,44
2023,0,55,0,223.29,44
2023,1,30,158.22,1124.55,44
1986,0,308,0,861.3,440
1986,1,44,90.18,211.05,440
1987,0,32,0,235.35,440
1987,1,15,189.27,262.89,440
1988,0,104,0,349.11,440
1988,1,38,118.17,259.56,440
1989,0,65,0,233.46,440
1989,1,44,357.39,492.2999999999999,440
1990,0,123,0,441,440
1990,1,78,673.11,610.65,440
1991,0,339,0,533.97,440
1991,1,246,1201.14,1359.63,440
1992,0,44,0,195.21,440
1992,1,35,348.75,269.28,440
1993,0,48,0,281.61,440
1993,1,38,722.43,348.39,440
1994,0,222,0,707.4,440
1994,1,79,791.4599999999999,1694.97,440
1995,0,13,0,60.48,440
1995,1,37,306.81,272.15999999999997,440
1996,0,23,0,82.35,440
1996,1,46,974.16,372.6,440
1997,0,9,0,62.279999999999994,440
1997,1,26,441.81,237.87,440
1998,0,51,0,167.22,440
1998,1,79,1140.12,424.71,440
1999,0,19,0,61.739999999999995,440
1999,1,20,269.82,174.51,440
2000,0,3582,0,4417.83,440
2000,1,2385,12521.07,8014.32,440
2001,0,15,0,38.07,440
2001,1,57,783.09,281.7,440
2002,0,15,0,61.02,440
2002,1,47,661.86,340.28999999999996,440
2003,0,287,0,297.9,440
2003,1,305,1222.2,710.37,440
2004,0,12,0,25.65,440
2004,1,118,3989.52,849.6,440
2005,0,31,0,94.59,440
2005,1,128,3224.3399999999997,687.6899999999999,440
2006,0,25,0,94.68,440
2006,1,97,2966.04,701.8199999999999,440
2007,0,20,0,47.79,440
2007,1,65,2030.94,420.2999999999999,440
2008,0,13,0,45.99,440
2008,1,90,3687.75,605.88,440
2009,0,34,0,53.28,440
2009,1,89,3092.22,500.94,440
2010,0,8,0,34.559999999999995,440
2010,1,37,1071.45,270.18,440
2011,0,16,0,28.979999999999997,440
2011,1,52,1705.05,434.16,440
2012,0,24,0,41.94,440
2012,1,126,3431.25,631.26,440
2013,0,11,0,33.03,440
2013,1,85,3258.81,538.38,440
2014,0,16,0,40.32,440
2014,1,104,6310.44,710.55,440
2015,0,6,0,18.18,440
2015,1,76,3176.64,363.33,440
2016,0,12,0,46.26,440
2016,1,69,3727.71,416.43,440
2017,0,13,0,65.97,440
2017,1,89,4122.54,652.5899999999999,440
2018,0,11,0,40.86,440
2018,1,99,5193.54,569.0699999999999,440
2019,0,32,0,68.22,440
2019,1,151,3738.24,685.26,440
2020,0,12,0,56.16,440
2020,1,63,1575.54,391.14,440
2021,0,12,0,30.33,440
2021,1,97,2529.09,620.91,440
2022,0,107,0,136.62,440
2022,1,409,6012.9,1273.32,440
2023,0,23,0,56.61,440
2023,1,73,1273.14,470.16,440
1986,0,789,0,1446.48,441
1986,1,44,94.77,287.46,441
1987,0,85,0,245.25,441
1987,1,39,214.83,270.09,441
1988,0,31,0,133.01999999999998,441
1988,1,19,90.54,125.28,441
1989,0,31,0,134.45999999999998,441
1989,1,31,277.38,200.16,441
1990,0,35,0,137.25,441
1990,1,23,157.59,202.77,441
1991,0,133,0,249.39,441
1991,1,103,681.39,472.32,441
1992,0,83,0,230.4,441
1992,1,49,203.85,213.57,441
1993,0,49,0,142.29,441
1993,1,47,340.02,264.6,441
1994,0,14,0,52.739999999999995,441
1994,1,25,306.35999999999996,122.13,441
1995,0,12,0,77.13,441
1995,1,24,232.83,150.48,441
1996,0,40,0,82.8,441
1996,1,47,316.34999999999997,252.36,441
1997,0,19,0,33.839999999999996,441
1997,1,34,254.07,239.13,441
1998,0,14,0,33.839999999999996,441
1998,1,23,260.64,115.38,441
1999,0,21,0,61.11,441
1999,1,19,173.07,105.12,441
2000,0,587,0,822.15,441
2000,1,404,1699.9199999999998,1216.08,441
2001,0,9,0,21.42,441
2001,1,32,374.04,80.36999999999999,441
2002,0,8,0,16.38,441
2002,1,21,228.15,76.05,441
2003,0,250,0,296.64,441
2003,1,150,425.61,411.75,441
2004,0,9,0,20.34,441
2004,1,28,348.48,158.67,441
2005,0,10,0,24.75,441
2005,1,26,155.79,86.58,441
2006,0,23,0,41.76,441
2006,1,78,534.51,259.56,441
2007,0,18,0,45.989999999999995,441
2007,1,38,215.64,157.95,441
2008,0,16,0,55.709999999999994,441
2008,1,31,227.34,120.78,441
2009,0,2,0,7.47,441
2009,1,13,168.20999999999998,76.59,441
2010,0,8,0,16.29,441
2010,1,29,223.92,92.61,441
2011,0,13,0,34.29,441
2011,1,33,371.52,159.75,441
2012,0,245,0,226.53,441
2012,1,571,1809.81,919.26,441
2013,0,10,0,28.44,441
2013,1,31,271.16999999999996,142.11,441
2014,0,15,0,41.94,441
2014,1,62,666.36,326.96999999999997,441
2015,0,22,0,40.5,441
2015,1,84,821.6999999999999,365.76,441
2016,0,19,0,38.879999999999995,441
2016,1,52,636.12,229.59,441
2017,0,30,0,79.74,441
2017,1,77,1012.32,402.39,441
2018,0,17,0,44.82,441
2018,1,61,908.28,316.34999999999997,441
2019,0,95,0,139.59,441
2019,1,395,1841.04,868.5899999999999,441
2020,0,24,0,56.879999999999995,441
2020,1,82,1042.47,353.52,441
2021,0,22,0,45.72,441
2021,1,87,1197.9,415.26,441
2022,0,63,0,191.7,441
2022,1,120,1250.1,492.2999999999999,441
2023,0,27,0,86.67,441
2023,1,48,461.34,259.2,441
1986,0,192,0,524.6999999999999,442
1986,1,31,79.56,175.41,442
1987,0,77,0,203.58,442
1987,1,20,90.09,121.05,442
1988,0,68,0,169.65,442
1988,1,29,82.25999999999999,172.17,442
1989,0,41,0,164.51999999999998,442
1989,1,41,207.54,201.51,442
1990,0,14,0,43.65,442
1990,1,11,48.96,70.83,442
1991,0,89,0,315.99,442
1991,1,51,255.33,378.45,442
1992,0,133,0,299.15999999999997,442
1992,1,87,576.4499999999999,296.28,442
1993,0,42,0,119.43,442
1993,1,52,295.74,217.35,442
1994,0,37,0,112.59,442
1994,1,52,377.19,236.61,442
1995,0,22,0,57.69,442
1995,1,45,320.58,212.13,442
1996,0,32,0,104.58,442
1996,1,47,442.35,209.97,442
1997,0,17,0,87.92999999999999,442
1997,1,30,160.82999999999998,158.48999999999998,442
1998,0,20,0,80.91,442
1998,1,45,343.97999999999996,211.77,442
1999,0,27,0,81.53999999999999,442
1999,1,37,332.37,176.13,442
2000,0,1131,0,1710.63,442
2000,1,742,3269.79,4325.8499999999995,442
2001,0,46,0,52.739999999999995,442
2001,1,97,1404.27,201.15,442
2002,0,13,0,35.82,442
2002,1,22,461.88,86.39999999999999,442
2003,0,34,0,107.64,442
2003,1,56,293.94,247.41,442
2004,0,12,0,34.019999999999996,442
2004,1,35,672.48,148.32,442
2005,0,22,0,47.07,442
2005,1,42,315.09,187.29,442
2006,0,36,0,84.50999999999999,442
2006,1,125,2210.85,514.89,442
2007,0,36,0,97.74,442
2007,1,65,1093.86,344.7,442
2008,0,11,0,39.599999999999994,442
2008,1,36,886.05,216,442
2009,0,4,0,6.39,442
2009,1,20,820.62,86.39999999999999,442
2010,0,20,0,36.54,442
2010,1,63,778.14,250.65,442
2011,0,12,0,51.3,442
2011,1,36,639.36,149.85,442
2012,0,47,0,95.04,442
2012,1,119,1108.26,395.19,442
2013,0,15,0,38.61,442
2013,1,56,711.4499999999999,281.15999999999997,442
2014,0,28,0,75.96,442
2014,1,99,1495.8,421.92,442
2015,0,29,0,57.51,442
2015,1,115,1230.66,428.13,442
2016,0,17,0,67.32,442
2016,1,53,689.31,212.67,442
2017,0,39,0,104.58,442
2017,1,148,2032.56,508.5,442
2018,0,27,0,57.239999999999995,442
2018,1,89,1386.36,529.29,442
2019,0,21,0,45.27,442
2019,1,111,1677.6,537.12,442
2020,0,57,0,107.19,442
2020,1,158,2146.5899999999997,667.26,442
2021,0,20,0,67.77,442
2021,1,111,1727.01,433.17,442
2022,0,47,0,130.14,442
2022,1,193,2403.45,808.65,442
2023,0,29,0,73.71,442
2023,1,125,2686.77,462.87,442
1986,0,398,0,836.8199999999999,443
1986,1,29,41.22,97.83,443
1987,0,52,0,119.61,443
1987,1,23,117.72,130.5,443
1988,0,314,0,547.65,443
1988,1,31,131.76,249.21,443
1989,0,1152,0,1485.81,443
1989,1,284,854.1899999999999,1535.49,443
1990,0,749,0,1072.98,443
1990,1,105,318.59999999999997,824.67,443
1991,0,138,0,283.22999999999996,443
1991,1,90,614.43,395.01,443
1992,0,25,0,104.49,443
1992,1,21,105.66,104.67,443
1993,0,21,0,58.59,443
1993,1,29,349.56,228.87,443
1994,0,37,0,101.07,443
1994,1,42,335.15999999999997,199.71,443
1995,0,268,0,355.22999999999996,443
1995,1,72,314.19,399.33,443
1996,0,31,0,99.72,443
1996,1,32,392.4,166.67999999999998,443
1997,0,11,0,21.69,443
1997,1,15,188.91,90,443
1998,0,18,0,57.15,443
1998,1,31,471.42,171.09,443
1999,0,21,0,54.629999999999995,443
1999,1,19,120.15,93.06,443
2000,0,631,0,944.91,443
2000,1,269,1781.55,1212.93,443
2001,0,2,0,2.5199999999999996,443
2001,1,9,176.67,37.44,443
2002,0,12,0,30.869999999999997,443
2002,1,29,244.62,163.98,443
2003,0,894,0,713.61,443
2003,1,876,2227.5,1738.26,443
2004,0,11,0,30.6,443
2004,1,22,179.55,98.1,443
2005,0,83,0,132.93,443
2005,1,97,472.14,272.34,443
2006,0,301,0,355.77,443
2006,1,296,1130.04,691.38,443
2007,0,44,0,66.33,443
2007,1,97,510.2999999999999,383.85,443
2008,0,91,0,154.62,443
2008,1,91,352.97999999999996,424.62,443
2009,0,20,0,54.9,443
2009,1,33,339.57,202.86,443
2010,0,30,0,56.97,443
2010,1,49,706.77,218.7,443
2011,0,10,0,36.09,443
2011,1,28,269.46,124.2,443
2012,0,20,0,24.3,443
2012,1,16,173.25,65.33999999999999,443
2013,0,21,0,64.44,443
2013,1,32,881.0999999999999,145.17,443
2014,0,36,0,50.58,443
2014,1,51,1260.09,290.15999999999997,443
2015,0,16,0,31.41,443
2015,1,75,913.77,372.33,443
2016,0,11,0,24.39,443
2016,1,16,81.72,67.67999999999999,443
2017,0,122,0,210.87,443
2017,1,127,586.89,624.87,443
2018,0,976,0,1114.38,443
2018,1,1001,2976.93,3678.48,443
2019,0,365,0,486.9,443
2019,1,413,1745.73,986.4,443
2020,0,83,0,118.17,443
2020,1,109,789.39,373.23,443
2021,0,74,0,132.84,443
2021,1,136,642.3299999999999,403.56,443
2022,0,1031,0,796.23,443
2022,1,1602,4700.88,3252.87,443
2023,0,121,0,214.2,443
2023,1,103,566.37,782.55,443
1986,0,36,0,166.5,444
1986,1,9,11.43,43.379999999999995,444
1987,0,221,0,318.69,444
1987,1,28,50.94,92.79,444
1988,0,35,0,71.55,444
1988,1,6,5.489999999999999,62.01,444
1989,0,469,0,784.35,444
1989,1,126,561.06,1016.19,444
1990,0,435,0,642.42,444
1990,1,94,229.95,410.58,444
1991,0,22,0,71.37,444
1991,1,11,46.98,60.12,444
1992,0,10,0,29.79,444
1992,1,8,32.94,51.12,444
1993,0,13,0,43.739999999999995,444
1993,1,7,86.13,54,444
1994,0,22,0,50.489999999999995,444
1994,1,15,59.489999999999995,99.27,444
1995,0,21,0,58.32,444
1995,1,26,400.32,206.73,444
1996,0,24,0,63.36,444
1996,1,20,164.34,115.65,444
1997,0,19,0,49.32,444
1997,1,8,296.09999999999997,47.06999999999999,444
1998,0,10,0,32.4,444
1998,1,20,218.25,139.86,444
1999,0,121,0,394.65,444
1999,1,44,64.35,242.64,444
2000,0,2396,0,3244.8599999999997,444
2000,1,815,2245.86,2610.63,444
2001,0,122,0,167.22,444
2001,1,88,406.35,164.88,444
2002,0,78,0,70.11,444
2002,1,94,392.76,265.23,444
2003,0,338,0,385.47,444
2003,1,236,1203.12,738.99,444
2004,0,67,0,98.01,444
2004,1,65,261.18,294.75,444
2005,0,222,0,187.74,444
2005,1,241,559.53,435.51,444
2006,0,196,0,229.59,444
2006,1,223,1065.06,674.28,444
2007,0,179,0,200.7,444
2007,1,154,511.47,355.32,444
2008,0,52,0,77.94,444
2008,1,59,415.71,177.84,444
2009,0,25,0,69.39,444
2009,1,34,329.66999999999996,169.29,444
2010,0,49,0,92.88,444
2010,1,80,661.9499999999999,291.24,444
2011,0,47,0,113.76,444
2011,1,59,428.13,218.79,444
2012,0,66,0,186.39,444
2012,1,56,395.73,684.18,444
2013,0,33,0,66.69,444
2013,1,35,542.3399999999999,113.31,444
2014,0,111,0,125.55,444
2014,1,133,1187.1,313.56,444
2015,0,31,0,55.169999999999995,444
2015,1,68,614.0699999999999,294.65999999999997,444
2016,0,19,0,38.16,444
2016,1,26,140.4,91.8,444
2017,0,80,0,128.51999999999998,444
2017,1,109,746.01,622.17,444
2018,0,52,0,104.31,444
2018,1,79,477.54,319.59,444
2019,0,136,0,148.95,444
2019,1,209,1140.9299999999998,636.2099999999999,444
2020,0,103,0,126.45,444
2020,1,73,548.82,299.88,444
2021,0,12,0,30.15,444
2021,1,24,165.96,103.05,444
2022,0,779,0,581.49,444
2022,1,1196,3477.51,2387.52,444
2023,0,31,0,41.85,444
2023,1,48,181.17,180.36,444
1986,0,59,0,138.95999999999998,445
1986,1,3,6.3,96.48,445
1987,0,1073,0,1478.61,445
1987,1,35,39.69,107.91,445
1988,0,213,0,288.45,445
1988,1,16,8.91,123.57,445
1989,0,444,0,483.3,445
1989,1,77,164.88,299.79,445
1990,0,949,0,1436.4,445
1990,1,136,136.79999999999998,368.01,445
1991,0,66,0,84.96,445
1991,1,26,227.43,147.6,445
1992,0,189,0,351.99,445
1992,1,75,132.21,279.99,445
1993,0,109,0,180.63,445
1993,1,53,209.88,292.68,445
1994,0,261,0,342.99,445
1994,1,74,241.2,254.97,445
1995,0,184,0,298.8,445
1995,1,83,317.60999999999996,551.16,445
1996,0,365,0,418.14,445
1996,1,214,786.6899999999999,894.78,445
1997,0,802,0,628.1999999999999,445
1997,1,492,1076.13,1051.74,445
1998,0,80,0,70.74,445
1998,1,85,419.76,184.77,445
1999,0,80,0,237.24,445
1999,1,48,220.32,404.37,445
2000,0,1089,0,1448.46,445
2000,1,424,1271.52,1407.78,445
2001,0,74,0,106.56,445
2001,1,66,356.48999999999995,155.07,445
2002,0,119,0,136.98,445
2002,1,140,999.9,890.1,445
2003,0,160,0,167.04,445
2003,1,126,653.04,385.2,445
2004,0,292,0,254.97,445
2004,1,326,994.41,650.97,445
2005,0,289,0,349.02,445
2005,1,310,1500.21,1155.33,445
2006,0,573,0,596.97,445
2006,1,484,2316.51,1484.64,445
2007,0,247,0,221.4,445
2007,1,214,1119.78,479.34,445
2008,0,60,0,79.02,445
2008,1,53,326.7,664.1999999999999,445
2009,0,21,0,27.45,445
2009,1,46,304.56,153.45,445
2010,0,30,0,48.059999999999995,445
2010,1,48,758.79,200.34,445
2011,0,54,0,58.77,445
2011,1,87,925.38,269.46,445
2012,0,41,0,44.64,445
2012,1,73,936.27,261.18,445
2013,0,29,0,43.29,445
2013,1,68,939.96,194.76,445
2014,0,31,0,40.05,445
2014,1,54,615.51,240.3,445
2015,0,22,0,33.48,445
2015,1,38,249.39,106.65,445
2016,0,6,0,11.43,445
2016,1,20,232.92,65.42999999999999,445
2017,0,416,0,380.97,445
2017,1,804,4702.679999999999,2600.46,445
2018,0,16,0,23.04,445
2018,1,35,319.85999999999996,197.91,445
2019,0,36,0,44.64,445
2019,1,70,428.49,151.2,445
2020,0,72,0,119.79,445
2020,1,91,422.91,316.89,445
2021,0,4,0,8.19,445
2021,1,15,186.48,185.04,445
2022,0,213,0,165.42,445
2022,1,441,1825.74,1275.03,445
2023,0,36,0,71.91,445
2023,1,61,411.93,299.15999999999997,445
1986,0,491,0,1016.55,446
1986,1,41,178.01999999999998,326.88,446
1987,0,834,0,2192.04,446
1987,1,30,51.48,209.88,446
1988,0,55,0,121.86,446
1988,1,13,48.239999999999995,38.16,446
1989,0,178,0,390.87,446
1989,1,26,64.25999999999999,292.5,446
